condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.061611374407582936,0.016592513078005074,0.032521325632889946,0.04299370493919002,0.012351847623856058,0.024209621342757875,0.03688783570300158,0.011442457363250433,0.022427216431970848,0.08530805687203792,0.019276261283512997,0.03778147211568547,0.05083163672756037,0.012705780818757449,0.024903330404764598,0.04021665538253215,0.011487424235078796,0.02251535150075444,0.08530805687203792,0.019276261283512997,0.03778147211568547,0.05083163672756037,0.012705780818757449,0.024903330404764598,0.04021665538253215,0.011487424235078796,0.02251535150075444
discussion,0.047619047619047616,0.03325858551283706,0.06518682760516063,0.047619047619047616,0.03325858551283706,0.06518682760516063,0.047619047619047616,0.03325858551283706,0.06518682760516063,0.21428571428571427,0.06408213992247219,0.1256009942480455,0.1390773423712801,0.044205737373002665,0.08664324525108522,0.11388888888888889,0.039368140905387615,0.07716155617455972,0.21428571428571427,0.06408213992247219,0.1256009942480455,0.1390773423712801,0.044205737373002665,0.08664324525108522,0.11388888888888889,0.039368140905387615,0.07716155617455972,0.21428571428571427,0.06408213992247219,0.1256009942480455,0.1390773423712801,0.044205737373002665,0.08664324525108522,0.11388888888888889,0.039368140905387615,0.07716155617455972
all,0.02766798418972332,0.010332270844109436,0.020251250854454495,0.02766798418972332,0.010332270844109436,0.020251250854454495,0.02766798418972332,0.010332270844109436,0.020251250854454495,0.08695652173913043,0.01774992567234187,0.03478985431779006,0.05894434830736308,0.012801795329669028,0.025091518846151295,0.04967061923583663,0.011666752780703497,0.022866835450178855,0.1067193675889328,0.019449807622416528,0.03812162293993639,0.06548112145892887,0.013009839192014172,0.025499284816347778,0.05244682853378506,0.011685638939835812,0.02290385232207819,0.1067193675889328,0.019449807622416528,0.03812162293993639,0.06548112145892887,0.013009839192014172,0.025499284816347778,0.05244682853378506,0.011685638939835812,0.02290385232207819
