idx,condition,recall@1,ndcg@1,mrr@1,recall@5,ndcg@5,mrr@5,recall@10,ndcg@10,mrr@10,recall@20,ndcg@20,mrr@20
1159,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1162,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1163,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1194,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1196,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1200,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1226,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1233,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1255,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1257,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1263,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1267,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1268,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1283,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1300,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1306,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1309,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1325,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1361,dis,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
1364,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1368,dis,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
1421,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1433,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1434,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1463,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1468,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1491,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1509,dis,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
1515,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1520,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1541,dis,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
1545,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1579,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1584,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1590,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1591,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1591,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1591,dis,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
1591,dis,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
1592,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1592,dis,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.14285714285714285,1,0.3333333333333333,0.14285714285714285
1599,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1601,dis,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
1635,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1638,dis,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
1638,dis,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
1647,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1650,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1653,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1654,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1655,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1656,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1657,dis,0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.14285714285714285,1,0.3333333333333333,0.14285714285714285
1658,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1686,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.23137821315975915,0.05263157894736842
1686,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1687,dis,0,0.0,0.0,0,0.0,0.0,1,0.3562071871080222,0.16666666666666666,1,0.3562071871080222,0.16666666666666666
1693,dis,0,0.0,0.0,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5,1,0.6309297535714575,0.5
1747,dis,0,0.0,0.0,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333,1,0.5,0.3333333333333333
1748,dis,0,0.0,0.0,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25,1,0.43067655807339306,0.25
1753,dis,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0,1,1.0,1.0
1754,dis,0,0.0,0.0,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2,1,0.38685280723454163,0.2
1756,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1756,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
1759,dis,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
