condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.15165876777251186,0.02475194902669621,0.04851382009232457,0.15165876777251186,0.02475194902669621,0.04851382009232457,0.15165876777251186,0.02475194902669621,0.04851382009232457,0.27014218009478674,0.030641194076293104,0.060056740389534485,0.21620431170967183,0.025899241273332884,0.05076251289573245,0.19802527646129542,0.02505442281068382,0.04910666870894028,0.32701421800947866,0.03237252797910216,0.06345015483904023,0.23480151296974153,0.02568889546992804,0.05035023512105896,0.20581509064921386,0.02485870238363207,0.048723056671918855,0.35545023696682465,0.03302995509180899,0.06473871197994562,0.24237206640630482,0.02554133848209645,0.05006102342490904,0.20810411284344935,0.024786075724289296,0.04858070841960702
discussion,0.23809523809523808,0.06651717102567412,0.13037365521032127,0.23809523809523808,0.06651717102567412,0.13037365521032127,0.23809523809523808,0.06651717102567412,0.13037365521032127,0.4523809523809524,0.07773193873880942,0.15235459992806646,0.3448577200116998,0.06525985343842115,0.12790931273930545,0.3099206349206349,0.06430450130074057,0.1260368225494515,0.5,0.07808688094430304,0.15305028665083395,0.3607307358847156,0.06414616993940904,0.1257264930812417,0.31672335600907026,0.06367730334162683,0.12480751454958858,0.5476190476190477,0.07773193873880942,0.15235459992806646,0.3718612767243605,0.06308207070193364,0.12364085857578994,0.3193143924236361,0.06338820967024465,0.12424089095367952
all,0.16600790513833993,0.023439323945529902,0.04594107493323861,0.16600790513833993,0.023439323945529902,0.04594107493323861,0.16600790513833993,0.023439323945529902,0.04594107493323861,0.30039525691699603,0.028878367428103884,0.05660160015908361,0.23756179451079898,0.024296150694774442,0.04762045536175791,0.216600790513834,0.02355478588247771,0.04616738032965631,0.3557312252964427,0.030157425619935816,0.059108554215074195,0.2557067594615554,0.024051773294809082,0.0471414756578258,0.22422673944413077,0.02336128587104747,0.04578812030725304,0.38735177865612647,0.030687258758503602,0.06014702716666706,0.2638682989492232,0.02387628617075126,0.04679752089467247,0.22656589838640523,0.023287089944006266,0.04564269629025228
