condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.004739336492890996,0.004739336492890995,0.009289099526066349,0.004739336492890996,0.004739336492890995,0.009289099526066349,0.004739336492890996,0.004739336492890995,0.009289099526066349,0.023696682464454975,0.010496064955299918,0.02057228731238784,0.013973739899902334,0.006620254964111965,0.012975699729659451,0.010821484992101105,0.005698554960044218,0.011169167721686668,0.037914691943127965,0.013179559946043735,0.02583193749424572,0.018776793785589656,0.007130982808642863,0.01397672630494001,0.012927856766719327,0.005811000597638611,0.011389561171371677,0.04739336492890995,0.014662429131826483,0.028738361098379905,0.02127061454026802,0.007314507426597052,0.014336434556130222,0.013661325509666741,0.005826382068502842,0.01141970885426557
discussion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.04584379641345075,0.08985384097036347,0.03684312449852777,0.017734801336832234,0.034760210620191176,0.01904761904761905,0.009168759282690153,0.0179707681940727,0.23809523809523808,0.0665171710256741,0.13037365521032124,0.08532689172840191,0.023932782417287458,0.046908253537883415,0.040400604686318974,0.011505252216702733,0.022550294344737355,0.2619047619047619,0.06866508638104511,0.13458356930684842,0.09074761193547223,0.02407487666369736,0.047186758260846826,0.04159108087679516,0.011464812158919431,0.022471031831482084
all,0.003952569169960474,0.003952569169960475,0.0077470355731225305,0.003952569169960474,0.003952569169960475,0.0077470355731225305,0.003952569169960474,0.003952569169960475,0.0077470355731225305,0.03557312252964427,0.011667971947923109,0.022869225017929293,0.017770238528923156,0.0062643741920663555,0.012278173416450057,0.012187088274044794,0.004987647480090143,0.00977578906097668,0.07114624505928854,0.016193823150423472,0.031739893374830006,0.029824636131827266,0.007296889521626335,0.014301903462387616,0.017488550097245748,0.005240061428787005,0.01027052040042253,0.08300395256916997,0.017379322738172488,0.034063472566818076,0.03280434533314778,0.0074491663882222834,0.014600366120915675,0.018297885689190038,0.0052508541198273825,0.01029167407486167
