condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.07109004739336493,0.017732973397032902,0.03475662785818449,0.07109004739336493,0.017732973397032902,0.03475662785818449,0.07109004739336493,0.017732973397032902,0.03475662785818449,0.15639810426540285,0.02506541320772995,0.0491282098871507,0.11582189484763324,0.01974557891920744,0.038701334681646576,0.1023696682464455,0.018673259768694772,0.036599589146641756,0.18009478672985782,0.026516899779519303,0.05197312356785783,0.12340958919081078,0.019821560421500052,0.0388502584261401,0.10546152110133153,0.018644841773225233,0.03654388987552146,0.22274881516587677,0.028713011859407087,0.05627750324443789,0.13411180043159904,0.019814250672841146,0.03883593131876865,0.10835336284105963,0.01859165269274136,0.036439639277773064
discussion,0.07142857142857142,0.04022089331224806,0.0788329508920062,0.07142857142857142,0.04022089331224806,0.0788329508920062,0.07142857142857142,0.04022089331224806,0.0788329508920062,0.16666666666666666,0.05820252464746486,0.11407694830903112,0.12839974430272316,0.046676937850536004,0.09148679818705056,0.11507936507936507,0.04380888557385477,0.08586541572475534,0.2619047619047619,0.06866508638104511,0.13458356930684842,0.15844181301404744,0.04691676162550069,0.09195685278598134,0.12705026455026455,0.0434362124568072,0.08513497641534211,0.40476190476190477,0.0766572519305696,0.15024821378391642,0.19320470969279943,0.045935733652086023,0.0900340379580886,0.13589130096483037,0.04293949634158084,0.08416141282949845
all,0.07114624505928854,0.016193823150423472,0.031739893374830006,0.07114624505928854,0.016193823150423472,0.031739893374830006,0.07114624505928854,0.016193823150423472,0.031739893374830006,0.15810276679841898,0.02298259192225057,0.045045880167611116,0.11790991728681814,0.018163215837434656,0.03559990304137193,0.10447957839262186,0.017154096830681823,0.03362202978813637,0.19367588932806323,0.024893865122122775,0.048791975639360635,0.12922521528004377,0.018253366998186766,0.03577659931644606,0.10904542317585796,0.01711184186061086,0.03353921004679728,0.25296442687747034,0.027384202491207547,0.05367303688276679,0.1439216905065809,0.01821449951093138,0.0357004190414255,0.11292487826081606,0.0170423122430937,0.03340293199646365
