condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.13744075829383887,0.023759789586756043,0.04656918759004185,0.13744075829383887,0.023759789586756043,0.04656918759004185,0.13744075829383887,0.023759789586756043,0.04656918759004185,0.3080568720379147,0.03185965022587203,0.062444914442709186,0.22512973661013247,0.025174451281897502,0.049341924512519106,0.1977093206951027,0.02406232116076881,0.047162149475106864,0.36492890995260663,0.03322046132484136,0.06511210419668907,0.24355756861382677,0.024923694506146843,0.04885044123204781,0.20532987286541787,0.023861369585834943,0.046768284388236485,0.38388625592417064,0.0335600101053317,0.06577761980645014,0.24845311088332808,0.024814569326309616,0.04863655587956685,0.20672710649013967,0.023814453471629957,0.046676328804394714
discussion,0.30952380952380953,0.07219871305887661,0.14150947759539814,0.30952380952380953,0.07219871305887661,0.14150947759539814,0.30952380952380953,0.07219871305887661,0.14150947759539814,0.5952380952380952,0.0766572519305696,0.15024821378391642,0.46301615338279684,0.0661829829527559,0.12971864658740156,0.4186507936507936,0.06608633000552608,0.1295292068108311,0.6428571428571429,0.07483181740388338,0.1466703621116114,0.47769460272683756,0.06445012749060751,0.12632224988159071,0.42427248677248675,0.06533046129576467,0.12804770413969874,0.7142857142857143,0.07055211404639926,0.13828214353094254,0.49570809300631036,0.061943528065530225,0.12140931500843924,0.42916194255479967,0.06461026998133149,0.12663612916340972
all,0.16600790513833993,0.023439323945529902,0.04594107493323861,0.16600790513833993,0.023439323945529902,0.04594107493323861,0.16600790513833993,0.023439323945529902,0.04594107493323861,0.3557312252964427,0.030157425619935816,0.059108554215074195,0.2646207623194285,0.024286832552890856,0.04760219180366607,0.23438735177865613,0.023391819242441842,0.04584796571518601,0.41106719367588934,0.030994812415369787,0.06074983233412478,0.28242616716223173,0.023958986923796784,0.046959614370641695,0.24167607754564277,0.023180124750198053,0.04543304451038818,0.43873517786561267,0.03125970462447926,0.06126902106397935,0.2894993925005821,0.023773372296129955,0.04659580970041471,0.24365304765502394,0.023110233802517522,0.04529605825293434
