condition,recall@1_mean,recall@1_se,recall@1_ci,ndcg@1_mean,ndcg@1_se,ndcg@1_ci,mrr@1_mean,mrr@1_se,mrr@1_ci,recall@5_mean,recall@5_se,recall@5_ci,ndcg@5_mean,ndcg@5_se,ndcg@5_ci,mrr@5_mean,mrr@5_se,mrr@5_ci,recall@10_mean,recall@10_se,recall@10_ci,ndcg@10_mean,ndcg@10_se,ndcg@10_ci,mrr@10_mean,mrr@10_se,mrr@10_ci,recall@20_mean,recall@20_se,recall@20_ci,ndcg@20_mean,ndcg@20_se,ndcg@20_ci,mrr@20_mean,mrr@20_se,mrr@20_ci
recommendation,0.006296641791044776,0.001208109030751897,0.002367893700273718,0.006296641791044776,0.001208109030751897,0.002367893700273718,0.006296641791044776,0.001208109030751897,0.002367893700273718,0.026352611940298507,0.00244644774132209,0.004795037572991296,0.016872703592758297,0.001655260887476427,0.003244311339453797,0.013716573383084575,0.0014567079291365873,0.0028551475411077113,0.03404850746268657,0.002769809858671835,0.005428827322996796,0.01937395890994587,0.0017056440891113417,0.0033430624146582296,0.014755278666192842,0.0014658303773396031,0.002873027539585622,0.03917910447761194,0.00296327345370823,0.005808015969268131,0.020700014702975934,0.001725416527765003,0.0033818163944194057,0.015134316308934942,0.0014672220517780367,0.002875755221484952
discussion,0.0163265306122449,0.005730836298819727,0.011232439145686664,0.0163265306122449,0.005730836298819727,0.011232439145686664,0.0163265306122449,0.005730836298819727,0.011232439145686664,0.030612244897959183,0.007790080126995049,0.015268557048910295,0.02357936567625121,0.006323155633202504,0.012393385041076907,0.021258503401360547,0.006021634922109598,0.011802404447334812,0.03469387755102041,0.008275695858705658,0.01622036388306309,0.024759222110201776,0.006368918280866142,0.012483079830497639,0.021666666666666667,0.0060255893411414515,0.011810155108637244,0.03877551020408163,0.00873045231196895,0.01711168653145914,0.02580891978166661,0.006403950614257135,0.012551743203943984,0.021965574108431255,0.006027306900471155,0.011813521524923463
all,0.007325240686479699,0.001233777422026236,0.0024182037471714222,0.007325240686479699,0.001233777422026236,0.0024182037471714222,0.007325240686479699,0.001233777422026236,0.0024182037471714222,0.02678945165341147,0.0023361874964865307,0.0045789274931136,0.017560494388260916,0.0016208886372786118,0.003176941729066079,0.014490023719826982,0.001445956474851863,0.0028340746907096516,0.034114692339891166,0.002626369878169762,0.005147684961212734,0.0199262357973727,0.0016641661560333261,0.003261765665825319,0.015464064794328502,0.0014534740996529087,0.002848809235319701,0.03913771452490582,0.002805761060397942,0.005499291678379966,0.021223950133816966,0.0016818824710012423,0.003296489643162435,0.015834884814952776,0.0014546719750097665,0.0028511570710191424
